Price,Adj Close,Close,High,Low,Open,Volume,MA50,RSI14
2019-04-11,60.33011245727539,60.47949981689453,60.637001037597656,60.22700119018555,60.44499969482422,16998000,58.17692985534668,50.9131993725256
2019-04-12,60.98549270629883,61.13650131225586,61.15250015258789,60.66450119018555,60.78099822998047,24312000,58.27376991271973,61.61885099722631
2019-04-15,61.175018310546875,61.32649993896485,61.46500015258789,60.72800064086914,61.204498291015625,23796000,58.381679916381835,67.41335921120768
2019-04-16,61.443359375,61.59550094604492,61.79899978637695,61.25199890136719,61.5,22622000,58.472169952392576,77.249703773189
2019-04-17,61.85383987426758,62.00699996948242,62.255001068115234,61.64500045776367,61.849998474121094,30366000,58.56043998718262,83.46975785212274
2019-04-18,61.9201774597168,62.07350158691406,62.297000885009766,61.97050094604492,62.25,24750000,58.67902000427246,82.91537598274094
2019-04-22,62.53315734863281,62.6879997253418,62.71699905395508,61.66849899291992,61.833499908447266,19084000,58.82686996459961,81.01922814390608
2019-04-23,63.37257766723633,63.52949905395508,63.721500396728516,62.5984992980957,62.832000732421875,31868000,58.99507995605469,82.9968335349623
2019-04-24,62.84688186645508,63.00249862670898,63.70000076293945,62.990501403808594,63.52949905395508,23396000,59.15300994873047,73.7095276300978
2019-04-25,63.210479736328125,63.367000579833984,63.63999938964844,62.900001525878906,63.51499938964844,31344000,59.29276992797852,73.36324345409035
2019-04-26,63.713233947753906,63.87099838256836,63.945499420166016,63.25,63.66899871826172,27228000,59.44155990600586,81.54346208285293
2019-04-29,64.64991760253906,64.80999755859375,64.84850311279297,63.58549880981445,64.02549743652344,72368000,59.60855987548828,86.57841678389859
2019-04-30,59.7999267578125,59.948001861572266,60.04899978637695,59.150001525878906,59.53150177001953,133178000,59.687889938354495,49.119592061507724
2019-05-01,58.52109146118164,58.66600036621094,59.962501525878906,58.58399963378906,59.875,74340000,59.734699935913085,42.91216319223526
2019-05-02,58.18143081665039,58.32550048828125,58.96900177001953,57.916500091552734,58.630001068115234,45098000,59.78061996459961,40.9259410436378
2019-05-03,59.330589294433594,59.477500915527344,59.56999969482422,58.6775016784668,58.87049865722656,41588000,59.86596000671387,43.29100161146656
2019-05-06,59.525604248046875,59.67300033569336,59.77149963378906,58.55799865722656,58.599998474121094,31774000,59.94286003112793,43.31622046457319
2019-05-07,58.79740905761719,58.94300079345703,59.73849868774414,58.25,59.29050064086914,36604000,60.00439002990723,39.66329680026712
2019-05-08,58.394405364990234,58.53900146484375,59.2135009765625,58.381500244140625,58.864498138427734,25520000,60.05316009521484,36.477423128148374
2019-05-09,58.254249572753906,58.39849853515625,58.70349884033203,57.731998443603516,58.130001068115234,29556000,60.09824005126953,35.7524838281271
2019-05-10,58.23779296875,58.38199996948242,58.81399917602539,57.31850051879883,58.44200134277344,31650000,60.13933006286621,32.494507007829796
2019-05-13,56.68912887573242,56.829498291015625,57.5984992980957,56.275001525878906,57.262001037597656,45626000,60.12740005493164,24.250570225477688
2019-05-14,56.10407638549805,56.24300003051758,57.243499755859375,56.17649841308594,57.11600112915039,40392000,60.09884002685547,24.140171449086324
2019-05-15,58.39540481567383,58.540000915527344,58.915000915527344,56.06999969482422,56.127498626708984,59302000,60.1004500579834,33.91214089719411
2019-05-16,59.07870864868164,59.22499847412109,59.70800018310547,58.42250061035156,58.59199905395508,35308000,60.12000999450684,34.699988517965835
2019-05-17,58.29465103149414,58.43899917602539,59.31449890136719,58.32099914550781,58.791500091552734,25362000,60.13793998718262,28.80572016965381
2019-05-20,57.091636657714844,57.233001708984375,57.650001525878906,56.90700149536133,57.650001525878906,30602000,60.13263000488281,38.064880727791035
2019-05-21,57.57942581176758,57.72200012207031,57.900001525878906,57.16550064086914,57.7239990234375,20562000,60.107809982299806,45.53917016134149
2019-05-22,57.64974594116211,57.79249954223633,58.18899917602539,57.54999923706055,57.5625,18826000,60.06640998840332,47.41537533782346
2019-05-23,57.125545501708984,57.266998291015625,57.502498626708984,56.65800094604492,57.30350112915039,25214000,60.01268997192383,38.587412928973976
2019-05-24,56.789878845214844,56.93050003051758,57.71799850463867,56.83549880981445,57.599998474121094,18554000,59.958769989013675,36.043955531984764
2019-05-28,56.83726119995117,56.97800064086914,57.824501037597656,56.93349838256836,57.07400131225586,20948000,59.90803001403808,39.2540661829345
2019-05-29,55.85868453979492,55.99700164794922,56.75,55.59749984741211,56.6349983215332,36230000,59.839420013427734,36.92386063316165
2019-05-30,55.932003021240234,56.070499420166016,56.34000015258789,55.79499816894531,56.00749969482422,18088000,59.7583699798584,37.94156270388973
2019-05-31,55.18834686279297,55.32500076293945,55.66999816894531,55.16749954223633,55.28200149536133,31582000,59.6384400177002,35.27739074712591
2019-06-03,51.808712005615234,51.9370002746582,53.349998474121094,51.35150146484375,53.346500396728516,96890000,59.44105003356933,29.977478665930192
2019-06-04,52.59426498413086,52.7244987487793,52.922000885009766,51.80149841308594,52.2244987487793,60512000,59.28789001464844,35.83361593791544
2019-06-05,52.10298156738281,52.23199844360352,52.84049987792969,51.650001525878906,52.75,46988000,59.13514999389648,20.284481739279784
2019-06-06,52.258602142333984,52.38800048828125,52.5,51.7755012512207,52.31050109863281,29020000,58.99306999206543,16.103104716081845
2019-06-07,53.28655242919922,53.41849899291992,53.67150115966797,52.557498931884766,52.7140007019043,43828000,58.88342994689941,25.6982200402243
2019-06-10,54.00428009033203,54.13800048828125,54.742000579833984,53.763999938964844,53.849998474121094,28510000,58.793919982910154,34.2781525430166
2019-06-11,53.918487548828125,54.05199813842773,55.20050048828125,53.97850036621094,54.8494987487793,33508000,58.698069915771484,30.561427343543798
2019-06-12,53.82173156738281,53.95500183105469,54.125999450683594,53.47999954223633,53.997501373291016,23670000,58.57818992614746,29.731159722516026
2019-06-13,54.41575622558594,54.55049896240234,54.829498291015625,54.128501892089844,54.23550033569336,20814000,58.46365989685059,35.75734399388136
2019-06-14,54.18083572387695,54.31499862670898,54.737998962402344,54.07400131225586,54.48699951171875,24582000,58.33914985656738,36.140092130127066
2019-06-17,54.55939865112305,54.69449996948242,55.06399917602539,54.400001525878906,54.45500183105469,19770000,58.21358985900879,38.31071396490513
2019-06-18,55.12550354003906,55.262001037597656,55.93899917602539,55.03950119018555,55.57500076293945,34526000,58.10737991333008,46.07119466056358
2019-06-19,55.089088439941406,55.22549819946289,55.471500396728516,54.80149841308594,55.36199951171875,26714000,58.003609848022464,45.46527262573309
2019-06-20,55.52251434326172,55.65999984741211,56.13600158691406,55.349998474121094,56.084999084472656,24018000,57.91411987304687,51.859865219177685
2019-06-21,56.129512786865234,56.26850128173828,56.32849884033203,55.486000061035156,55.49300003051758,50774000,57.833039932250976,84.78276185930885
2019-06-24,55.697086334228516,55.834999084472656,56.17850112915039,55.66550064086914,56.0,24236000,57.74014991760254,76.48357230504806
2019-06-25,54.24468231201172,54.37900161743164,55.78499984741211,54.22999954223633,55.75400161743164,31644000,57.60499992370605,65.70363690543283
2019-06-26,53.88257598876953,54.01599884033203,54.75600051879883,53.68450164794922,54.54999923706055,34698000,57.4587899017334,61.55755187994033
2019-06-27,53.69853591918945,53.83150100708008,54.42300033569336,53.79249954223633,54.337501525878906,24078000,57.303509902954104,53.33227044742162
2019-06-28,54.00627136230469,54.13999938964844,54.13999938964844,53.689998626708984,53.86149978637695,33672000,57.146169891357424,50.017273593949234
2019-07-01,54.8641471862793,55.0,55.429500579833984,54.76649856567383,55.051998138427734,29196000,57.00469985961914,57.22562243227612
2019-07-02,55.492591857910156,55.630001068115234,55.644500732421875,54.98350143432617,55.24150085449219,20630000,56.86353988647461,61.80740017285248
2019-07-03,56.01081085205078,56.14950180053711,56.39950180053711,55.74250030517578,55.92499923706055,20154000,56.71593994140625,61.393762432269824
2019-07-05,56.493614196777344,56.63349914550781,56.73249816894531,55.875,55.96849822998047,29794000,56.58855995178223,65.95553208033778
2019-07-08,55.70157241821289,55.839500427246094,56.36050033569336,55.5880012512207,56.29349899291992,29888000,56.43800994873047,57.45442606469981
2019-07-09,56.07564926147461,56.214500427246094,56.393001556396484,55.35749816894531,55.51599884033203,29472000,56.284879989624024,56.36059433341281
2019-07-10,56.904598236083984,57.045501708984375,57.117000579833984,56.53300094604492,56.61600112915039,30710000,56.129590072631835,60.987703338020715
2019-07-11,57.06270217895508,57.20399856567383,57.6619987487793,56.97650146484375,57.30799865722656,26004000,56.074710006713865,59.64276388891536
2019-07-12,57.125545501708984,57.266998291015625,57.375,56.928001403808594,57.14649963378906,21878000,56.04672996520996,56.691895175392844
2019-07-15,57.3834114074707,57.5255012512207,57.534000396728516,57.0,57.266998291015625,21164000,56.03072998046875,61.60183344337693
2019-07-16,57.53054428100586,57.67300033569336,57.92900085449219,57.33649826049805,57.33649826049805,25352000,55.99463996887207,77.5556312921471
2019-07-17,57.19537353515625,57.33700180053711,57.922000885009766,57.33100128173828,57.54600143432617,19538000,55.94791999816894,77.90762010700399
2019-07-18,57.220314025878906,57.36199951171875,57.40850067138672,56.643001556396484,57.099998474121094,25450000,55.916299972534176,80.4853014902404
2019-07-19,56.43775177001953,56.57749938964844,57.57899856567383,56.5625,57.465999603271484,23184000,55.87706993103027,69.44867184018739
2019-07-22,56.819801330566406,56.96049880981445,57.000999450683594,56.260501861572266,56.77349853515625,28914000,55.848309936523435,66.9315225004464
2019-07-23,57.26071548461914,57.40250015258789,57.44300079345703,56.64250183105469,57.17250061035156,20648000,55.82871994018555,65.82166415372399
2019-07-24,56.845741271972656,56.98649978637695,57.27299880981445,56.425498962402344,56.63100051879883,27192000,55.83185997009277,57.61184958224228
2019-07-25,56.65671157836914,56.797000885009766,57.179500579833984,56.18550109863281,56.9474983215332,54762000,55.84293998718262,51.571076158394206
2019-07-26,62.107215881347656,62.26100158691406,63.419498443603516,61.400001525878906,61.400001525878906,121216000,55.91736000061035,82.51887934758167
2019-07-29,61.938629150390625,62.09199905395508,62.449501037597656,61.5099983215332,62.125,41382000,55.97470001220703,80.39823586766562
2019-07-30,61.24834060668945,61.400001525878906,61.84550094604492,61.26599884033203,61.349998474121094,28616000,56.0339200592041,72.84988057672275
2019-07-31,60.759552001953125,60.90999984741211,61.74549865722656,60.409000396728516,61.243499755859375,39960000,56.107460021972656,68.79310878463598
2019-08-01,60.4393424987793,60.5890007019043,61.814998626708984,60.349998474121094,60.881500244140625,35426000,56.164800033569335,66.41629966825933
2019-08-02,59.668251037597656,59.81600189208984,60.474998474121094,59.5,60.150001525878906,34910000,56.20527008056641,60.77122750242619
2019-08-05,57.594886779785156,57.73749923706055,58.84400177001953,57.13750076293945,58.64849853515625,47840000,56.2146800994873,50.256691623302764
2019-08-06,58.40937042236328,58.55400085449219,59.06999969482422,58.076499938964844,58.2760009765625,36014000,56.2471501159668,54.6649755352317
2019-08-07,58.650272369384766,58.795501708984375,58.993499755859375,57.54199981689453,57.88999938964844,30686000,56.2835001373291,55.405156606625354
2019-08-08,60.1605339050293,60.30950164794922,60.31399917602539,58.70000076293945,59.32149887084961,30116000,56.3697501373291,63.33810147581554
2019-08-09,59.29816818237305,59.44499969482422,60.222999572753906,59.24449920654297,59.9995002746582,20418000,56.43724014282227,58.584111899481734
2019-08-12,58.5799446105957,58.72499847412109,59.28049850463867,58.43600082397461,59.0,22064000,56.5052400970459,54.48319472804179
2019-08-13,59.688697814941406,59.83649826049805,60.27149963378906,58.64950180053711,58.717498779296875,28434000,56.66323005676269,59.22627750927678
2019-08-14,58.0687141418457,58.212501525878906,59.13949966430664,58.05350112915039,58.80350112915039,35430000,56.77299011230469,54.19295656970919
2019-08-15,58.32158660888672,58.46599960327149,58.82099914550781,58.150001525878906,58.42150115966797,28506000,56.897670135498046,33.7389615225311
2019-08-16,58.81486129760742,58.96049880981445,59.19200134277344,58.650001525878906,59.03950119018555,24916000,57.02912010192871,36.94609841471166
2019-08-19,59.873741149902344,60.02199935913086,60.46950149536133,59.52000045776367,59.59149932861328,24450000,57.16119010925293,44.42736202501027
2019-08-20,59.030330657958984,59.17649841308594,59.900001525878906,59.15250015258789,59.76750183105469,20206000,57.26196006774902,43.185654976500615
2019-08-21,59.43183898925781,59.57899856567383,60.02799987792969,59.395999908447266,59.79100036621094,14152000,57.372500076293946,46.05498813066461
2019-08-22,59.4288444519043,59.57600021362305,59.93899917602539,58.945499420166016,59.689998626708984,17352000,57.484920043945316,49.00256987084064
2019-08-23,57.53653335571289,57.67900085449219,59.78350067138672,57.5,59.25849914550781,36254000,57.54749008178711,49.753160940354604
2019-08-26,58.41435241699219,58.55899810791016,58.59299850463867,57.74250030517578,57.97249984741211,21166000,57.63237007141113,50.02097396026798
2019-08-27,58.39640426635742,58.54100036621094,59.25,58.22800064086914,59.150001525878906,23460000,57.7093000793457,48.91140967193481
2019-08-28,58.542537689208984,58.6875,58.92499923706055,58.01250076293945,58.243499755859375,16810000,57.77781005859375,42.14298068479828
2019-08-29,59.564510345458984,59.71200180053711,59.95949935913086,59.263999938964844,59.32099914550781,19636000,57.86754013061523,51.27362306667428
2019-08-30,59.37946701049805,59.5265007019043,60.01750183105469,59.2859992980957,60.01750183105469,18064000,57.944870147705075,54.0286653819974
2019-09-03,58.33306121826172,58.477500915527344,59.45399856567383,58.18550109863281,59.092498779296875,25908000,57.98905014038086,43.12595536356203
2019-09-04,58.96748352050781,59.11349868774414,59.24399948120117,58.576499938964844,58.97249984741211,21312000,58.05462013244629,55.06349330894532
2019-09-05,60.45979309082031,60.609500885009766,60.70000076293945,59.634498596191406,59.68299865722656,26394000,58.17923011779785,60.570058479884146
2019-09-06,60.16701889038086,60.31600189208984,60.647499084472656,60.16299819946289,60.457000732421875,18972000,58.30523017883301,56.81945805443249
2019-09-09,60.114646911621094,60.26350021362305,61.02750015258789,59.65850067138672,60.354000091552734,31854000,58.43387016296387,51.352264639565554
2019-09-10,60.13609313964844,60.28499984741211,60.5,59.800498962402344,59.804500579833984,27922000,58.556770172119144,56.83796222433377
2019-09-11,60.849327087402344,61.0,61.12350082397461,60.11399841308594,60.19449996948242,23522000,58.67677017211914,58.44026016811321
2019-09-12,61.59598159790039,61.74850082397461,62.12099838256836,61.12799835205078,61.173500061035156,31644000,58.79914016723633,61.8541010658758
2019-09-13,61.84835433959961,62.00149917602539,62.0525016784668,61.354000091552734,61.605499267578125,23676000,58.91618011474609,78.74193824951509
2019-09-16,61.42939376831055,61.58150100708008,61.95100021362305,61.259498596191406,61.52199935913086,28218000,59.01514015197754,71.40735056913813
2019-09-17,61.342105865478516,61.49399948120117,61.75,61.16749954223633,61.58150100708008,20806000,59.12823013305664,70.71116878252379
2019-09-18,61.480262756347656,61.63249969482422,61.8120002746582,60.82350158691406,61.512001037597656,17440000,59.2365901184082,70.67826699979858
2019-09-19,61.78451156616211,61.9375,62.21699905395508,61.615501403808594,61.61600112915039,16554000,59.334430084228515,67.38262872329966
2019-09-20,61.34011459350586,61.492000579833984,62.13999938964844,61.17900085449219,61.68199920654297,37692000,59.42019012451172,64.75268457605688
2019-09-23,61.58201599121094,61.734500885009766,61.98400115966797,61.18899917602539,61.32849884033203,20798000,59.5095401763916,77.81383624360117
2019-09-24,60.76603317260742,60.916500091552734,62.355499267578125,60.53200149536133,62.0,35804000,59.57736015319824,64.93291898463505
2019-09-25,62.143123626708984,62.297000885009766,62.4010009765625,60.459999084472656,60.800498962402344,26798000,59.66984016418457,64.24892062416333
2019-09-26,61.96107482910156,62.11449813842773,62.23350143432617,61.590999603271484,62.106998443603516,23166000,59.76539009094238,65.47624753067413
2019-09-27,61.14609146118164,61.29750061035156,62.2495002746582,60.7599983215332,62.14149856567383,34122000,59.84410011291504,57.863119975261036
2019-09-30,60.906185150146484,61.05699920654297,61.37049865722656,60.67100143432617,61.029998779296875,24470000,59.93369010925293,55.68147682743527
2019-10-01,60.15105438232422,60.29999923706055,61.643001556396484,60.27750015258789,61.1245002746582,24504000,60.00048011779785,44.88004299066359
2019-10-02,58.750526428222656,58.89599990844727,59.9379997253418,58.631500244140625,59.82500076293945,33030000,60.03035011291504,30.961752718636674
2019-10-03,59.32460403442383,59.47150039672852,59.54999923706055,58.15700149536133,59.16699981689453,28368000,60.08005012512207,33.81112227432811
2019-10-04,60.398441314697266,60.54800033569336,60.62300109863281,59.548500061035156,59.714500427246094,24282000,60.15507011413574,43.899415084584845
2019-10-07,60.263275146484375,60.41249847412109,60.945499420166016,60.21799850463867,60.349998474121094,17040000,60.118100051879885,43.65204930421052
2019-10-08,59.35951614379883,59.50650024414063,60.34349822998047,59.4739990234375,59.938499450683594,20086000,60.06639007568359,38.5526667132241
2019-10-09,59.971500396728516,60.119998931884766,60.42300033569336,59.90599822998047,60.06650161743164,15948000,60.04079002380371,40.528423654975974
2019-10-10,60.324127197265625,60.4734992980957,60.78099822998047,59.893001556396484,59.93000030517578,12842000,60.03206001281738,44.640878610563355
2019-10-11,60.63535690307617,60.78549957275391,61.4375,60.68199920654297,61.201499938964844,22330000,60.03598999023438,45.04282765758441
2019-10-14,60.738101959228516,60.88850021362305,61.29399871826172,60.59400177001953,60.69449996948242,13296000,60.057439956665036,49.84193366382262
2019-10-15,61.958580017089844,62.11199951171875,62.35649871826172,61.04600143432617,61.07500076293945,27584000,60.1449299621582,48.93677380995706
2019-10-16,61.99648666381836,62.150001525878906,62.70949935913086,61.92649841308594,62.09049987792969,22986000,60.21684997558594,50.20748867584909
2019-10-17,62.48527526855469,62.63999938964844,63.1875,62.493499755859375,62.56999969482422,20958000,60.29373992919922,58.15761511544463
2019-10-18,62.06681442260742,62.22050094604492,62.90549850463867,62.00699996948242,62.734500885009766,31624000,60.331959915161136,56.919429666851954
2019-10-21,62.06032943725586,62.2140007019043,62.675498962402344,61.9995002746582,62.435001373291016,18094000,60.387339935302734,62.4983808580556
2019-10-22,61.90671157836914,62.060001373291016,62.436500549316406,61.99250030517578,62.2239990234375,22862000,60.45403999328613,74.69176377566455
2019-10-23,62.72618103027344,62.88150024414063,62.902000427246094,62.010501861572266,62.010501861572266,21282000,60.51494003295898,75.62755046750573
2019-10-24,62.79999923706055,62.95550155639648,63.14500045776367,62.61750030517578,62.955501556396484,20224000,60.609800033569336,71.30344494222426
2019-10-25,63.05885696411133,63.21500015258789,63.400001525878906,62.45750045776367,62.599998474121094,27104000,60.70478004455566,74.26620925926308
2019-10-28,64.28980255126953,64.4489974975586,64.96199798583984,63.615501403808594,63.75,65428000,60.81455001831055,90.4957205331893
2019-10-29,62.8773078918457,63.03300094604492,64.04000091552734,62.78049850463867,63.79999923706055,52654000,60.87477005004883,71.0934521921969
2019-10-30,62.87929916381836,63.03499984741211,63.4010009765625,62.532501220703125,62.75749969482422,29204000,60.951940078735355,69.54302724513639
2019-10-31,62.7845344543457,62.93999862670898,63.32600021362305,62.4739990234375,63.0,31904000,61.01916007995605,67.00072784278585
2019-11-01,63.45537185668945,63.61249923706055,63.650001525878906,62.98550033569336,63.290000915527344,28812000,61.099890060424805,69.72200065843109
2019-11-04,64.32122802734375,64.48049926757812,64.625,63.80550003051758,63.80550003051758,30632000,61.23592002868652,68.07879466937496
2019-11-05,64.41250610351562,64.5719985961914,64.86199951171875,64.46900177001953,64.55999755859375,25148000,61.35618003845215,68.33738063165576
2019-11-06,64.39105987548828,64.55049896240234,64.64949798583984,64.1135025024414,64.50450134277344,24626000,61.47637001037597,65.56924909629674
2019-11-07,65.18559265136719,65.34700012207031,66.13249969482422,64.6875,64.71399688720703,45140000,61.60956001281738,74.00385775396241
2019-11-08,65.28833770751953,65.44999694824219,65.85549926757812,65.07599639892578,65.07599639892578,30392000,61.72431991577148,74.4817769856052
2019-11-11,64.753662109375,64.91400146484375,65.24500274658203,64.79350280761719,65.19999694824219,17234000,61.832069931030276,70.4120001418714
2019-11-12,64.70028686523438,64.8604965209961,65.46749877929688,64.71199798583984,64.92849731445312,28852000,61.95972984313965,65.90068165657252
2019-11-13,64.64891815185547,64.80899810791016,65.1259994506836,64.60749816894531,64.65899658203125,20538000,62.07363983154297,64.94637389328673
2019-11-14,65.29580688476562,65.4574966430664,65.78600311279297,64.6969985961914,64.75,28948000,62.1705997467041,67.01570862483678
2019-11-15,66.5123062133789,66.677001953125,66.677001953125,65.59449768066406,65.75250244140625,39286000,62.297819747924805,66.94300752612557
2019-11-18,65.82899475097656,65.99199676513672,66.69599914550781,65.80799865722656,66.61699676513672,27984000,62.41238967895508,75.31650403303973
2019-11-19,65.46739959716797,65.62950134277344,66.33149719238281,65.5885009765625,66.33149719238281,21864000,62.51927970886231,70.90821673645976
2019-11-20,64.93222045898438,65.09300231933594,65.6604995727539,64.46050262451172,65.56800079345703,28892000,62.60113975524902,66.19774091397764
2019-11-21,64.846435546875,65.00700378417969,65.55599975585938,64.5374984741211,64.9625015258789,25546000,62.66630981445312,61.50676661246326
2019-11-22,64.52373504638672,64.68350219726562,65.34500122070312,64.46800231933594,65.1500015258789,27776000,62.719949874877926,51.84046194156008
2019-11-25,65.1207504272461,65.28199768066406,65.52050018310547,64.78050231933594,64.81300354003906,23590000,62.79395980834961,55.895048238029176
2019-11-26,65.48784637451172,65.6500015258789,65.70050048828125,65.2020034790039,65.49549865722656,21910000,62.87707984924317,58.632351461307344
2019-11-27,65.44445037841797,65.60649871826172,65.88200378417969,65.47350311279297,65.77100372314453,18808000,62.956559829711914,52.31055588389139
2019-11-29,65.04344177246094,65.20449829101562,65.49749755859375,65.1614990234375,65.33000183105469,12802000,63.02189979553223,47.9246052118995
2019-12-02,64.28382110595703,64.44300079345703,65.27200317382812,64.01899719238281,65.12799835205078,26538000,63.08091979980469,46.164494031310305
2019-12-03,64.57709503173828,64.73699951171875,64.86150360107422,63.852500915527344,63.93299865722656,25270000,63.14096977233887,49.03223106402569
2019-12-04,65.78410339355469,65.9469985961914,66.2135009765625,65.15249633789062,65.30500030517578,35506000,63.24157974243164,57.547421854127705
2019-12-05,66.18412017822266,66.3479995727539,66.39900207519531,65.71600341796875,66.3499984741211,24408000,63.322599716186524,56.106442108082774
2019-12-06,66.8040771484375,66.96949768066406,67.12349700927734,66.5615005493164,66.63749694824219,32968000,63.41969970703125,52.18492471475955
2019-12-09,66.98363494873047,67.14949798583984,67.87750244140625,66.80349731445312,66.94300079345703,30842000,63.536739654541016,59.352046137648585
2019-12-10,66.97865295410156,67.14450073242188,67.4000015258789,66.69999694824219,66.99700164794922,17606000,63.65848968505859,62.99091955827707
2019-12-11,67.0464859008789,67.2125015258789,67.49449920654297,67.05500030517578,67.41500091552734,20480000,63.79673973083496,69.76224723385306
2019-12-12,67.2579574584961,67.42449951171875,67.72899627685547,66.91000366210938,67.1604995727539,29114000,63.96730972290039,72.02330314100318
2019-12-13,67.17715454101562,67.34349822998047,67.56749725341797,67.08300018310547,67.3949966430664,33170000,64.12474967956543,75.3526380774953
2019-12-16,67.86695098876953,68.03500366210938,68.17649841308594,67.53050231933594,67.75,28128000,64.27448974609375,75.78201585037883
2019-12-17,67.5771713256836,67.74449920654297,68.21649932861328,67.53849792480469,68.12049865722656,32948000,64.42112976074219,69.9039783305976
2019-12-18,67.42852783203125,67.59549713134766,67.97149658203125,67.52300262451172,67.8499984741211,23330000,64.58290969848633,68.52987501847998
2019-12-19,67.65447235107422,67.8219985961914,67.87650299072266,67.4375,67.59549713134766,28922000,64.73694969177247,75.20945359102139
2019-12-20,67.39411163330078,67.56099700927734,68.19999694824219,67.5364990234375,68.15499877929688,50090000,64.8786996459961,83.2337442669876
2019-12-23,67.36470031738281,67.53150177001953,68.09249877929688,67.4000015258789,67.9365005493164,19936000,65.01361968994141,81.5655534125831
2019-12-24,67.05545043945312,67.22149658203125,67.60050201416016,67.20850372314453,67.510498046875,13468000,65.14027961730957,68.07023388940931
2019-12-26,67.95523071289062,68.12349700927734,68.16000366210938,67.27549743652344,67.32749938964844,23662000,65.26050956726074,72.04211451541408
2019-12-27,67.56470489501953,67.73200225830078,68.35250091552734,67.6500015258789,68.19999694824219,23212000,65.37214958190918,60.039538158944204
2019-12-30,66.82003784179688,66.9854965209961,67.8499984741211,66.89199829101562,67.84049987792969,19994000,65.45905952453613,48.12097902097902
2019-12-31,66.8040771484375,66.96949768066406,67.03299713134766,66.60649871826172,66.78949737548828,19514000,65.55403945922852,47.999972098311595
2020-01-02,68.26496124267578,68.43399810791016,68.43399810791016,67.32450103759766,67.42050170898438,27278000,65.67843940734863,60.58211409626641
2020-01-03,67.90784454345703,68.07599639892578,68.6875,67.36599731445312,67.4000015258789,23408000,65.79875930786133,55.50481485158344
2020-01-06,69.71786499023438,69.8905029296875,69.91600036621094,67.55000305175781,67.58149719238281,46768000,65.93893936157227,66.64486181674951
2020-01-07,69.58320617675781,69.75550079345703,70.17500305175781,69.5780029296875,70.02300262451172,34330000,66.07493934631347,62.12553487336716
2020-01-08,70.07847595214844,70.25199890136719,70.59249877929688,69.63150024414062,69.74099731445312,35314000,66.21567932128906,67.17344572486161
2020-01-09,70.81415557861328,70.989501953125,71.43399810791016,70.510498046875,71.09649658203125,33200000,66.3464894104004,71.51095375468194
2020-01-10,71.27151489257812,71.447998046875,71.74700164794922,70.9800033569336,71.47350311279297,26258000,66.514789352417,72.3248064469762
